trigram,freq,G2,PMI
contribution sampling period,1,4.947257955533899,16.501557060137603
index water content,1,4.946494998978849,8.793873761590254
methanol hydrocarbon reaction,2,4.945899983881448,13.359065008305313
quality tobacco leaf,2,4.942804925945053,17.259634772869852
heat flow regime,3,4.941848753759015,15.660436202506682
metal assessment beach,2,4.941497304965558,12.704304671090675
rainfall datum rain,1,4.940939696359729,16.931165000130477
fiber cell age,1,4.940652037311403,12.56598789881467
multi analytical procedure,2,4.9376493717886145,15.868772511790596
location reserve drilling,1,4.932780289550717,18.058309249636366
mud invasion drilling,1,4.932780289550717,18.12921200405462
interpretation section drilling,1,4.932780289550717,15.01056442292662
susceptibility information drilling,1,4.932780289550717,16.644555659434133
trench excavation drilling,1,4.932780289550717,20.047635748121913
reduction petroleum drilling,1,4.932780289550717,11.991094558728395
barrier discharge plasma,2,4.9326748124502355,18.260747253487683
husk ash residue,2,4.93100245223194,18.12470519278374
concentration oil sorption,2,4.930666660971284,10.150477871105428
point depressant waxy,2,4.9267354106067,22.4423252482849
history evolution trend,1,4.926557650842794,12.085093579963214
unexpected biogeochemical trend,1,4.926557650842794,19.309737086616263
term pattern trend,1,4.926557650842794,13.215969678592575
downward annual trend,1,4.926557650842794,21.45186993603725
variation decadal trend,1,4.926557650842794,17.52526801380099
century year trend,1,4.926557650842794,16.200331169041288
seasonal annual trend,1,4.926557650842794,16.264871421236
water accumulation trend,1,4.926557650842794,9.927224346186772
slight upward trend,1,4.926557650842794,23.39672838184479
general climatic trend,1,4.926557650842794,16.922797193512377
modelling climate trend,1,4.926557650842794,12.976078028418181
growth rate grain,1,4.925878481139968,12.958684479239635
compression study anisotropic,1,4.925143572197941,13.505567899988453
geology coal nature,2,4.92287614181868,13.699222118304972
adsorption seepage capacity,2,4.921478741797872,16.09229770494605
gas origin identification,1,4.918885514341969,7.72140918020529
term datum identification,1,4.918885514341969,10.108052950830992
iron disulfide mineral,2,4.913016222503191,16.542089213844772
characterization clay mineral,2,4.913016222503191,10.717487187395575
necromass accumulation mineral,2,4.913016222503191,17.277095534933544
fraction particulate mineral,2,4.913016222503191,14.566938533935083
sustainable urban ecosystem,1,4.909617475513139,12.273765971787988
temperature precipitation incidence,2,4.908418451103502,16.591860243258562
implication magma genesis,4,4.904975848272152,16.333906597338817
area delta sandy,1,4.903676690348487,14.002211699326706
slope aspect density,1,4.901311949121378,15.479782062171175
tissue concentration corn,1,4.901252691311161,15.231496983019227
arc crust arc,2,4.899654125782616,17.95520617063427
late kazanian locality,1,4.8984297660367595,20.64604248372624
performance bituman modifier,1,4.897780612454441,14.140142259117694
post harvest maturation,2,4.890597725621186,18.767533689487546
hot dry summer,2,4.888924269495537,18.109272504214566
carbonate mineral hydrochemistry,1,4.886677290225196,15.442519144140913
cluster compound cluster,1,4.886653851537081,15.385725749530478
carbon sulfur bond,2,4.88505784298996,14.48429584941335
framework water purification,2,4.8828105850682775,12.329240352396825
distribution difference significance,2,4.882388261715356,14.214097461300813
fossil diatom significance,1,4.882388261715356,18.290238141394425
regional geological background,1,4.881644129960597,16.511521613029736
temperature range peculiarity,1,4.880968581006318,16.670033377345174
significant scientific value,2,4.880323492055595,16.364774519987137
precipitation design value,2,4.880323492055595,14.15618789817572
cell wood value,2,4.880323492055595,14.36267941013759
contrast max value,2,4.880323492055595,20.66457980397636
vanishing central value,2,4.880323492055595,19.81832633574946
pyrolysis technology value,2,4.880323492055595,12.033703357534556
opportunity production value,2,4.880323492055595,13.350513826861969
decommissioning disclosure value,2,4.880323492055595,27.09503235564189
dataset solubility value,2,4.880323492055595,17.55224229408699
impact technology value,2,4.880323492055595,10.787522448470027
nutritional functional value,2,4.880323492055595,16.00516812734345
enhanced nutritional value,2,4.880323492055595,15.501524514671953
nonstationary extreme value,2,4.880323492055595,20.927614209810155
opportunity processing value,2,4.880323492055595,15.396978871478355
acceleration response spectra,1,4.877870595589327,17.001437036577684
iteration equilibration algorithm,1,4.875350994211353,26.46008171908906
efficiency sampling algorithm,1,4.875350994211353,15.480227851925315
traditional primal algorithm,1,4.875350994211353,22.582337469140057
unsupervised clustering algorithm,1,4.875350994211353,21.415687599730607
drift correction algorithm,1,4.875350994211353,18.897839294867985
utilization soil settlement,1,4.872293233440546,13.879518314902233
distribution coefficient titanium,1,4.865762739207355,15.301031988645905
calcium aluminium titanium,1,4.865762739207355,21.495791821815146
drug toxicity database,1,4.8656388758253755,16.609434266596047
development implementation tailing,1,4.863908124551193,16.49668901886185
effect concentration growth,2,4.863792585580147,9.77945787757798
site selection decision,2,4.863085493943473,17.557922247179185
phosphate fertilization phosphate,1,4.862224260054835,18.170164193578863
ionization helium proton,2,4.8602090404502345,16.879846491023592
rock breaking robot,2,4.856772279686636,17.889821827264097
prospecting exploration engineering,1,4.853627281810557,17.302789541046966
clay field engineering,1,4.853627281810557,11.738930668551582
large hydraulic engineering,1,4.853627281810557,13.864645240352285
deformation building engineering,1,4.853627281810557,15.839514600259543
adsorbent interface engineering,1,4.853627281810557,16.22666089903938
biofuel bioprocess engineering,1,4.853627281810557,21.552536178443404
diode grain engineering,1,4.853627281810557,18.151539806392897
photopolymerization tissue engineering,1,4.853627281810557,21.64960359640357
hydrocarbon pollutant refinery,2,4.843978724565035,14.344268006377233
winter summer crop,2,4.8403626302209215,20.04931862898948
climate sensitivity crop,2,4.8403626302209215,15.051935302493435
modelling stream flow,4,4.83906616885529,16.07749282309557
surface heat flow,2,4.83906616885529,12.598064342219175
calcite nanopore salinity,2,4.832304224045055,20.398653258769283
table fluctuation salinity,2,4.832304224045055,20.960211155155495
mineral carbonation kimberlite,1,4.832287909102044,20.27160999584981
influence hydrocarbon fire,2,4.831475968438932,11.160668068037843
like component proportion,1,4.829649393966631,17.581202762797272
innovative statistical machine,2,4.827213816123889,15.806259153023998
agnostic supervised machine,2,4.827213816123889,22.948806391883245
optic technology machine,2,4.827213816123889,16.940474371308625
condition statistic machine,2,4.827213816123889,16.33956395718986
holder shield machine,2,4.827213816123889,24.283225430953802
bioinformatics analysis machine,2,4.827213816123889,14.377119121877724
scanning spectra machine,2,4.827213816123889,18.223704619507885
adaptive method machine,2,4.827213816123889,12.98959760065114
relevance vector machine,2,4.827213816123889,19.21059763086641
use algorithm machine,2,4.827213816123889,13.020185920484563
throughput experimentation machine,2,4.827213816123889,20.577968696514937
empirical hybrid machine,2,4.827213816123889,15.713163502273433
robustness generalizability machine,2,4.827213816123889,23.636862385568506
regression committee machine,2,4.827213816123889,21.762393267652364
individual hybrid machine,2,4.827213816123889,15.607230057524369
production gasoline diesel,2,4.824656865226034,15.950396324220131
water depth inland,1,4.821454042266273,14.533112685762477
level source apportionment,2,4.820828794778475,13.627756745741706
serum lipid profile,4,4.817798515889236,17.038591012033976
metal hm contamination,1,4.816747584334599,15.600286367532252
extent metal contamination,1,4.816747584334599,14.770211368974564
moderate considerable contamination,1,4.816747584334599,20.212042546263746
low considerable contamination,1,4.816747584334599,15.646979602980295
city contrast contamination,1,4.816747584334599,16.25586794294693
steam ibuprofen adsorption,2,4.815031327478,20.809256706367805
bacteria asphaltene adsorption,2,4.815031327478,14.34278892845804
intrusion nitrogen adsorption,2,4.815031327478,15.24500380426623
fuel removal adsorption,2,4.815031327478,12.714493632999211
aminoamide column adsorption,2,4.815031327478,22.304784123507012
photodissociation water adsorption,2,4.815031327478,15.573372347469487
cellulose nanomaterial adsorption,2,4.815031327478,16.39887931204405
refining investigation adsorption,2,4.815031327478,15.13579012274974
non competitive adsorption,2,4.815031327478,16.409171596349807
geometry gas adsorption,2,4.815031327478,12.140625919096468
insight dependence adsorption,2,4.815031327478,14.23330710753139
polyaniline integration adsorption,2,4.815031327478,18.19843214233468
coal propylene adsorption,2,4.815031327478,15.516596213895175
micropore methane adsorption,2,4.815031327478,17.37637496564394
petroleum spill adsorption,2,4.815031327478,11.503663288165601
wastewater micropollutant adsorption,2,4.815031327478,17.87357768733466
chlorophenol biochar adsorption,2,4.815031327478,18.355172652913875
addition bioaccessibility adsorption,2,4.815031327478,18.906098829635614
temperature drive adsorption,2,4.815031327478,15.253240856511617
hydrogel bisphenol adsorption,2,4.815031327478,18.821188574767646
marvelous oleophillic adsorption,2,4.815031327478,28.820483961791055
bridge gas adsorption,2,4.815031327478,13.492098289597845
mechanical co adsorption,2,4.815031327478,11.383630115371771
implication ion adsorption,2,4.815031327478,11.201693418045076
mof water adsorption,2,4.815031327478,13.647372928913263
morphology methane adsorption,2,4.815031327478,13.668555717137254
mitigation sulfide adsorption,1,4.815031327478,16.378317989561737
contribution gas adsorption,1,4.815031327478,10.413441345722847
oligotrophic hypereutrophic classification,1,4.814370150139861,26.153059300877924
section image classification,1,4.814370150139861,13.751957572944807
first detailed classification,1,4.814370150139861,15.327504200007098
grouping segmentation classification,1,4.814370150139861,23.471235260904184
truth verification classification,1,4.814370150139861,23.53834945676272
profile development classification,1,4.814370150139861,11.655194472912218
metal migration precipitation,1,4.8112046272833195,12.37492131482469
reduction fes precipitation,1,4.8112046272833195,20.75100110836887
treatment calcite precipitation,1,4.8112046272833195,14.309391958750014
difference evapotranspiration precipitation,1,4.8112046272833195,17.613087420114166
hypothesis layerwise precipitation,1,4.8112046272833195,25.834601309986812
underestimation quartz precipitation,1,4.8112046272833195,20.486678006566507
rain rate precipitation,1,4.8112046272833195,16.933551592967355
possible hydrothermal precipitation,1,4.8112046272833195,14.690290690555083
steel iron precipitation,1,4.8112046272833195,14.974548964839547
fresh atmospheric precipitation,1,4.8112046272833195,16.144391644503763
amount winter precipitation,1,4.8112046272833195,18.856280856300508
