term,df,freq,burstiness,tf_rel,tfidf_mean
quince,3,6,0.0,8.1345674375977e-06,2.776565334619678e-05
left,2,4,0.0,5.4230449583984666e-06,2.776545632096351e-05
premise,3,5,0.13333333333333333,6.778806197998083e-06,2.776330709620623e-05
wuxiang,3,5,0.13333333333333333,6.778806197998083e-06,2.7761921598657944e-05
mirnas,2,4,0.0,5.4230449583984666e-06,2.7758930257515002e-05
underexplored,6,8,0.16666666666666669,1.0846089916796933e-05,2.775607466694868e-05
rees,5,8,0.15,1.0846089916796933e-05,2.7751890499266722e-05
micropropagation,2,4,0.0,5.4230449583984666e-06,2.7748174431892622e-05
astaxanthin,2,4,0.0,5.4230449583984666e-06,2.7744275884407574e-05
sesuvium,2,4,0.0,5.4230449583984666e-06,2.7743712966578393e-05
rubberised,2,4,0.0,5.4230449583984666e-06,2.774176108626858e-05
bolivia,2,4,0.0,5.4230449583984666e-06,2.7740192685779037e-05
recipient,3,6,0.0,8.1345674375977e-06,2.773753636294971e-05
sterols,2,4,0.0,5.4230449583984666e-06,2.7736834061469992e-05
modulatory,2,4,0.0,5.4230449583984666e-06,2.773406128795984e-05
exudative,2,4,0.0,5.4230449583984666e-06,2.773094068209291e-05
nail,1,4,0.0,5.4230449583984666e-06,2.7728297843682063e-05
counts,3,5,0.13333333333333333,6.778806197998083e-06,2.772287707610649e-05
xinjing,2,4,0.0,5.4230449583984666e-06,2.7714064360790412e-05
eigenvalues,2,3,0.16666666666666666,4.06728371879885e-06,2.771306678434371e-05
nanofibre,2,4,0.0,5.4230449583984666e-06,2.7712958695309298e-05
milan,2,4,0.0,5.4230449583984666e-06,2.7711986267469488e-05
rov,3,5,0.13333333333333333,6.778806197998083e-06,2.7711534070615592e-05
coorong,2,4,0.0,5.4230449583984666e-06,2.7709162820872516e-05
removability,2,4,0.0,5.4230449583984666e-06,2.770578696875963e-05
thomas,2,4,0.0,5.4230449583984666e-06,2.7705570601798145e-05
excursion,3,5,0.13333333333333333,6.778806197998083e-06,2.7704246639979888e-05
streak,2,4,0.0,5.4230449583984666e-06,2.7703778904216464e-05
pull,3,5,0.13333333333333333,6.778806197998083e-06,2.7696425460191404e-05
biopolymeric,2,4,0.0,5.4230449583984666e-06,2.7696169090919574e-05
newborn,2,4,0.0,5.4230449583984666e-06,2.7695188826609234e-05
tongue,3,5,0.13333333333333333,6.778806197998083e-06,2.7691131479784237e-05
millennia,3,5,0.13333333333333333,6.778806197998083e-06,2.7688083227129744e-05
nanofluidic,2,4,0.0,5.4230449583984666e-06,2.7686120654741005e-05
jordanian,2,4,0.0,5.4230449583984666e-06,2.7684696658640743e-05
hysys,2,4,0.0,5.4230449583984666e-06,2.7683494479056116e-05
yinan,2,4,0.0,5.4230449583984666e-06,2.767332944992307e-05
kamchatsky,3,10,2.066666666666667,1.3557612395996166e-05,2.767023826722264e-05
mys,3,10,2.066666666666667,1.3557612395996166e-05,2.767023826722264e-05
tnt,2,4,0.0,5.4230449583984666e-06,2.7668082849123798e-05
mukah,3,6,0.0,8.1345674375977e-06,2.7667627399006762e-05
pistacia,3,5,0.13333333333333333,6.778806197998083e-06,2.7666696762095603e-05
sesquiterpane,2,4,0.0,5.4230449583984666e-06,2.7665691323208515e-05
cryptic,2,4,0.0,5.4230449583984666e-06,2.766248765952176e-05
phosphates,2,4,0.0,5.4230449583984666e-06,2.765927095941476e-05
wealden,3,5,0.13333333333333333,6.778806197998083e-06,2.7658874909637155e-05
archipelagic,2,4,0.0,5.4230449583984666e-06,2.7654585832337864e-05
tunnelling,2,4,0.0,5.4230449583984666e-06,2.7651810683877087e-05
acceptance,4,8,0.25,1.0846089916796933e-05,2.764786935757768e-05
sky,2,10,1.8,1.3557612395996166e-05,2.7647620132828045e-05
microenvironmental,2,4,0.0,5.4230449583984666e-06,2.7647105593130358e-05
rosmarinus,2,4,0.0,5.4230449583984666e-06,2.76423189451851e-05
horn,2,4,0.0,5.4230449583984666e-06,2.76413150108731e-05
benzalkonium,2,4,0.0,5.4230449583984666e-06,2.7630483289146842e-05
wurf,1,2,0.0,2.7115224791992333e-06,2.7625388115017322e-05
fpga,2,4,0.0,5.4230449583984666e-06,2.762502301708377e-05
hdo,2,4,0.0,5.4230449583984666e-06,2.7624879215508177e-05
ionogel,2,4,0.0,5.4230449583984666e-06,2.7624523427673612e-05
oilseeds,1,2,0.0,2.7115224791992333e-06,2.762345286408816e-05
glassy,3,5,0.13333333333333333,6.778806197998083e-06,2.762144811616774e-05
nanofibrils,2,4,0.0,5.4230449583984666e-06,2.7620842419616354e-05
fibres,2,4,0.0,5.4230449583984666e-06,2.761641449300072e-05
evi,3,8,0.08333333333333334,1.0846089916796933e-05,2.760939011513491e-05
metallacyclopropyne,1,2,0.0,2.7115224791992333e-06,2.7606599515269964e-05
quseir,3,7,0.09523809523809523,9.490328677197316e-06,2.76034160502516e-05
kuyumba,2,4,0.0,5.4230449583984666e-06,2.760275529241515e-05
irradiance,4,6,0.16666666666666666,8.1345674375977e-06,2.7600358878903476e-05
ro,2,4,0.0,5.4230449583984666e-06,2.75961076074541e-05
conjugated,2,3,0.16666666666666666,4.06728371879885e-06,2.7596015155091095e-05
hunza,2,4,0.0,5.4230449583984666e-06,2.7594825252431523e-05
carbidopa,2,4,0.0,5.4230449583984666e-06,2.758786450411007e-05
radiotherapy,2,4,0.0,5.4230449583984666e-06,2.7586884563491848e-05
governorate,3,7,0.09523809523809523,9.490328677197316e-06,2.7585820547854985e-05
helicobacter,2,4,0.0,5.4230449583984666e-06,2.758086748357116e-05
cosmonaut,2,4,0.0,5.4230449583984666e-06,2.757977926027004e-05
backpressure,2,4,0.0,5.4230449583984666e-06,2.7578373111876213e-05
chesapeake,3,6,0.0,8.1345674375977e-06,2.757680302112653e-05
yrd,3,6,0.0,8.1345674375977e-06,2.7573536618709458e-05
rosin,2,4,0.0,5.4230449583984666e-06,2.7569742850008756e-05
matasukh,2,4,0.0,5.4230449583984666e-06,2.756833355782191e-05
deuterostomia,2,4,0.0,5.4230449583984666e-06,2.7564077828376162e-05
umifenovir,2,4,0.0,5.4230449583984666e-06,2.7561541731522938e-05
involving,2,4,0.0,5.4230449583984666e-06,2.7561161645774503e-05
taimyr,2,4,0.0,5.4230449583984666e-06,2.7555529518389534e-05
electromethanation,2,4,0.0,5.4230449583984666e-06,2.755151510181661e-05
synapsis,2,4,0.0,5.4230449583984666e-06,2.7550131482893457e-05
johor,2,4,0.0,5.4230449583984666e-06,2.754981896034957e-05
steels,2,4,0.0,5.4230449583984666e-06,2.753673801654597e-05
translucent,2,4,0.0,5.4230449583984666e-06,2.7535263663571045e-05
sphingobium,2,4,0.0,5.4230449583984666e-06,2.7533802734503796e-05
cattail,2,4,0.0,5.4230449583984666e-06,2.753135923130865e-05
hildebrand,2,4,0.0,5.4230449583984666e-06,2.7531030131332065e-05
mycotoxigenic,2,4,0.0,5.4230449583984666e-06,2.7527020135085466e-05
unsaponifiable,2,4,0.0,5.4230449583984666e-06,2.7526518529994577e-05
sayram,2,4,0.0,5.4230449583984666e-06,2.7525906013319705e-05
newton,7,8,0.10714285714285716,1.0846089916796933e-05,2.7523697731468262e-05
mycology,1,2,0.0,2.7115224791992333e-06,2.7519112755009914e-05
oujiang,2,4,0.0,5.4230449583984666e-06,2.7517510860044745e-05
elasto,3,5,0.13333333333333333,6.778806197998083e-06,2.7516467480321054e-05
aneurysmal,3,6,0.0,8.1345674375977e-06,2.7514508859744585e-05
mercaptan,2,4,0.0,5.4230449583984666e-06,2.7508834070212305e-05
adakite,3,6,0.0,8.1345674375977e-06,2.750798377767546e-05
delocalization,2,4,0.0,5.4230449583984666e-06,2.7501272728018374e-05
lif,2,4,0.0,5.4230449583984666e-06,2.749522977245379e-05
citronellol,2,4,0.0,5.4230449583984666e-06,2.749361242768435e-05
blockchain,2,4,0.0,5.4230449583984666e-06,2.749226203180426e-05
glycolic,2,4,0.0,5.4230449583984666e-06,2.7489325422031052e-05
deteriorated,2,4,0.0,5.4230449583984666e-06,2.748517522283634e-05
fortification,3,5,0.13333333333333333,6.778806197998083e-06,2.748141788679768e-05
qazvin,2,4,0.0,5.4230449583984666e-06,2.747920644047266e-05
motors,2,4,0.0,5.4230449583984666e-06,2.747640804280229e-05
stratiform,4,6,0.16666666666666666,8.1345674375977e-06,2.746854265824803e-05
substantiation,3,5,0.13333333333333333,6.778806197998083e-06,2.746789732641732e-05
valanginian,5,7,0.17142857142857143,9.490328677197316e-06,2.7466941775053143e-05
tp,4,9,1.1944444444444444,1.220185115639655e-05,2.7462766453594987e-05
treatability,2,4,0.0,5.4230449583984666e-06,2.746255039573116e-05
transarterial,2,4,0.0,5.4230449583984666e-06,2.746225119778536e-05
thermoreflectance,2,4,0.0,5.4230449583984666e-06,2.7461863392069177e-05
photoimmunotherapy,2,4,0.0,5.4230449583984666e-06,2.745704078842181e-05
dunaliella,2,4,0.0,5.4230449583984666e-06,2.745340125448263e-05
colouration,2,4,0.0,5.4230449583984666e-06,2.7451203331469495e-05
twisted,2,4,0.0,5.4230449583984666e-06,2.744388291354802e-05
anxiolytic,2,4,0.0,5.4230449583984666e-06,2.7443424858517834e-05
wellness,2,4,0.0,5.4230449583984666e-06,2.7442949882992313e-05
dioxin,3,5,0.13333333333333333,6.778806197998083e-06,2.7438526016513296e-05
harmonics,3,4,0.16666666666666666,5.4230449583984666e-06,2.7437948585184138e-05
nelumbo,2,4,0.0,5.4230449583984666e-06,2.7432853384818443e-05
berriasian,4,6,0.16666666666666666,8.1345674375977e-06,2.7432250549520754e-05
hinge,4,6,0.16666666666666666,8.1345674375977e-06,2.7428801403381735e-05
karstified,2,4,0.0,5.4230449583984666e-06,2.7428686520379108e-05
ulan,2,4,0.0,5.4230449583984666e-06,2.7428201371810515e-05
ude,2,4,0.0,5.4230449583984666e-06,2.7428201371810515e-05
copaiba,2,4,0.0,5.4230449583984666e-06,2.742210472860837e-05
dewatering,4,5,0.15,6.778806197998083e-06,2.7417341322595667e-05
points,2,4,0.0,5.4230449583984666e-06,2.741541392877254e-05
caesium,2,4,0.0,5.4230449583984666e-06,2.741522481238608e-05
injected,2,4,0.0,5.4230449583984666e-06,2.7409503253078392e-05
excessive,4,8,0.25,1.0846089916796933e-05,2.7407051123718164e-05
achimov,2,4,0.0,5.4230449583984666e-06,2.7405492776192016e-05
perlite,2,4,0.0,5.4230449583984666e-06,2.7405207108357034e-05
blocker,2,4,0.0,5.4230449583984666e-06,2.7402477969750082e-05
amalgamation,6,8,0.16666666666666669,1.0846089916796933e-05,2.7402110049300808e-05
polybenzimidazole,2,4,0.0,5.4230449583984666e-06,2.73957079669265e-05
cardboard,2,4,0.0,5.4230449583984666e-06,2.739340779679755e-05
correspond,7,9,0.15873015873015875,1.220185115639655e-05,2.739337961010374e-05
watch,2,4,0.0,5.4230449583984666e-06,2.7393246062846876e-05
swing,2,4,0.0,5.4230449583984666e-06,2.7392023485570467e-05
reheating,2,3,0.16666666666666666,4.06728371879885e-06,2.7387982841713885e-05
inline,2,4,0.0,5.4230449583984666e-06,2.738579711511666e-05
coalmine,2,4,0.0,5.4230449583984666e-06,2.7375418475274586e-05
guidelines,2,3,0.16666666666666666,4.06728371879885e-06,2.73719769902962e-05
withania,2,4,0.0,5.4230449583984666e-06,2.736959526427186e-05
aacvd,2,4,0.0,5.4230449583984666e-06,2.7362151375088733e-05
autoregressive,5,7,0.17142857142857143,9.490328677197316e-06,2.7359198756711373e-05
trivariate,1,2,0.0,2.7115224791992333e-06,2.7359068462879893e-05
passion,2,4,0.0,5.4230449583984666e-06,2.73370673038694e-05
vermicomposting,2,4,0.0,5.4230449583984666e-06,2.7336708068194962e-05
planeterranean,2,4,0.0,5.4230449583984666e-06,2.7332162969308575e-05
pyricularia,2,4,0.0,5.4230449583984666e-06,2.7332022658869334e-05
survivor,2,4,0.0,5.4230449583984666e-06,2.7327937052929585e-05
pao,3,6,0.0,8.1345674375977e-06,2.7324029033907238e-05
microgrippers,1,2,0.0,2.7115224791992333e-06,2.732281220451536e-05
mazut,2,4,0.0,5.4230449583984666e-06,2.7322660761194126e-05
bioautography,2,4,0.0,5.4230449583984666e-06,2.7320614198017234e-05
fistulas,2,4,0.0,5.4230449583984666e-06,2.731892037872883e-05
predatory,3,5,0.13333333333333333,6.778806197998083e-06,2.7316882729904513e-05
rukwa,3,7,0.09523809523809523,9.490328677197316e-06,2.731336060480656e-05
legumes,2,4,0.0,5.4230449583984666e-06,2.7309883150376274e-05
chirchik,2,4,0.0,5.4230449583984666e-06,2.7309585929239818e-05
akhangaran,2,4,0.0,5.4230449583984666e-06,2.7309585929239818e-05
silicide,2,4,0.0,5.4230449583984666e-06,2.7308792163861688e-05
pyrites,2,4,0.0,5.4230449583984666e-06,2.73074236805507e-05
pls,2,4,0.0,5.4230449583984666e-06,2.7302561086711673e-05
uzon,2,4,0.0,5.4230449583984666e-06,2.7301919012544923e-05
suef,2,4,0.0,5.4230449583984666e-06,2.7298401685644303e-05
mu,2,4,0.0,5.4230449583984666e-06,2.7298356760572922e-05
intrahepatic,2,4,0.0,5.4230449583984666e-06,2.7294365027780395e-05
cholangiocarcinoma,2,4,0.0,5.4230449583984666e-06,2.7294365027780395e-05
defensive,2,4,0.0,5.4230449583984666e-06,2.7293182709663708e-05
catch,2,4,0.0,5.4230449583984666e-06,2.7289844062057806e-05
phoma,2,4,0.0,5.4230449583984666e-06,2.7289045385437856e-05
biolubricant,2,4,0.0,5.4230449583984666e-06,2.7287685082848115e-05
endolithic,2,4,0.0,5.4230449583984666e-06,2.728418644678906e-05
nne,8,11,0.3522727272727273,1.4913373635595783e-05,2.7280716551899477e-05
speleothem,3,5,0.13333333333333333,6.778806197998083e-06,2.7280122594424734e-05
epistatic,2,4,0.0,5.4230449583984666e-06,2.7276203328958364e-05
nanorods,2,4,0.0,5.4230449583984666e-06,2.7274316601449955e-05
fit,7,10,0.17142857142857143,1.3557612395996166e-05,2.7262774448683586e-05
agnps,2,4,0.0,5.4230449583984666e-06,2.7262232536429996e-05
woodland,4,6,0.16666666666666666,8.1345674375977e-06,2.7257407920370964e-05
gob,2,4,0.0,5.4230449583984666e-06,2.7257353134587446e-05
floristic,4,6,0.16666666666666666,8.1345674375977e-06,2.7257223334897966e-05
microcracks,2,4,0.0,5.4230449583984666e-06,2.725206581144145e-05
shuntuoguole,2,4,0.0,5.4230449583984666e-06,2.724551402878192e-05
trunk,2,4,0.0,5.4230449583984666e-06,2.7244177226973174e-05
slippage,2,4,0.0,5.4230449583984666e-06,2.7240559241893195e-05
fitting,6,7,0.11904761904761904,9.490328677197316e-06,2.723991982066134e-05
gaza,2,4,0.0,5.4230449583984666e-06,2.723398550661244e-05
nyalau,2,4,0.0,5.4230449583984666e-06,2.7232101702356375e-05
angiosperms,1,2,0.0,2.7115224791992333e-06,2.7227779090247654e-05
monomeric,2,4,0.0,5.4230449583984666e-06,2.7219937721319707e-05
sorafenib,2,4,0.0,5.4230449583984666e-06,2.7215509399299295e-05
swirl,2,4,0.0,5.4230449583984666e-06,2.721455799211535e-05
rgb,2,4,0.0,5.4230449583984666e-06,2.7213957357084743e-05
correlational,3,5,0.13333333333333333,6.778806197998083e-06,2.720825823265707e-05
percussion,2,4,0.0,5.4230449583984666e-06,2.7204387951161456e-05
thermography,2,4,0.0,5.4230449583984666e-06,2.7201179600390515e-05
npr,2,4,0.0,5.4230449583984666e-06,2.719610651368543e-05
petrogenetic,7,11,0.33766233766233766,1.4913373635595783e-05,2.719560385014726e-05
diachronic,4,6,0.16666666666666666,8.1345674375977e-06,2.718642538974202e-05
convergent,3,5,0.13333333333333333,6.778806197998083e-06,2.7186005249399548e-05
inefficiency,2,4,0.0,5.4230449583984666e-06,2.7172251910416155e-05
younger,4,6,0.16666666666666666,8.1345674375977e-06,2.7159885496149403e-05
dryas,4,6,0.16666666666666666,8.1345674375977e-06,2.7159885496149403e-05
tech,3,5,0.13333333333333333,6.778806197998083e-06,2.7154553136810536e-05
zakharov,2,4,0.0,5.4230449583984666e-06,2.715216312449157e-05
cured,2,4,0.0,5.4230449583984666e-06,2.7152117330616614e-05
bombardment,2,3,0.16666666666666666,4.06728371879885e-06,2.7145888017846318e-05
wte,1,4,0.0,5.4230449583984666e-06,2.714585054098237e-05
zonguldak,2,4,0.0,5.4230449583984666e-06,2.7145459454325346e-05
trehalose,2,4,0.0,5.4230449583984666e-06,2.714267859441388e-05
dawsonite,2,4,0.0,5.4230449583984666e-06,2.714080625627227e-05
count,6,10,0.3333333333333333,1.3557612395996166e-05,2.7135236742375453e-05
jackfruit,2,4,0.0,5.4230449583984666e-06,2.713395585459275e-05
distilled,2,4,0.0,5.4230449583984666e-06,2.712994064241757e-05
proficient,2,4,0.0,5.4230449583984666e-06,2.7122250677695597e-05
enable,2,4,0.0,5.4230449583984666e-06,2.712111333821637e-05
microcystis,2,4,0.0,5.4230449583984666e-06,2.7119251220119467e-05
electroactive,2,4,0.0,5.4230449583984666e-06,2.7118901358262754e-05
vanadiferous,2,4,0.0,5.4230449583984666e-06,2.7118627054639963e-05
regulators,2,4,0.0,5.4230449583984666e-06,2.7118548129406257e-05
closing,3,5,0.13333333333333333,6.778806197998083e-06,2.7116934724111645e-05
polyvinylidene,2,4,0.0,5.4230449583984666e-06,2.711521807416663e-05
taurides,3,8,0.3333333333333333,1.0846089916796933e-05,2.7113159195760845e-05
agroecological,2,4,0.0,5.4230449583984666e-06,2.7112761227792668e-05
warri,2,4,0.0,5.4230449583984666e-06,2.710109282190488e-05
tray,2,4,0.0,5.4230449583984666e-06,2.7093909119514634e-05
qsar,2,4,0.0,5.4230449583984666e-06,2.708785809959118e-05
datenverarbeitung,2,4,0.0,5.4230449583984666e-06,2.7084126424630666e-05
taste,2,4,0.0,5.4230449583984666e-06,2.7082007217251254e-05
lubei,2,4,0.0,5.4230449583984666e-06,2.708076697268739e-05
kong,3,5,0.13333333333333333,6.778806197998083e-06,2.707987299684184e-05
mortierella,2,4,0.0,5.4230449583984666e-06,2.707871755605939e-05
services,3,5,0.13333333333333333,6.778806197998083e-06,2.7077205281653003e-05
planes,2,4,0.0,5.4230449583984666e-06,2.7069718509744772e-05
isoprene,2,4,0.0,5.4230449583984666e-06,2.7068954716008276e-05
terpenes,2,3,0.16666666666666666,4.06728371879885e-06,2.7067116259076547e-05
lactam,2,4,0.0,5.4230449583984666e-06,2.706172477824026e-05
moving,3,5,0.13333333333333333,6.778806197998083e-06,2.7060048191102013e-05
khatatba,2,4,0.0,5.4230449583984666e-06,2.7059552780947738e-05
scaffolds,2,4,0.0,5.4230449583984666e-06,2.7059155284335845e-05
enlargement,2,4,0.0,5.4230449583984666e-06,2.7058164731437246e-05
kimmeridge,2,4,0.0,5.4230449583984666e-06,2.7057403236289457e-05
hipims,2,4,0.0,5.4230449583984666e-06,2.705146622987843e-05
fludarabine,2,4,0.0,5.4230449583984666e-06,2.7045943879925353e-05
pentacyclic,3,5,0.13333333333333333,6.778806197998083e-06,2.7044793334727278e-05
photosensitivity,2,4,0.0,5.4230449583984666e-06,2.703731805009165e-05
epimer,2,4,0.0,5.4230449583984666e-06,2.703722943011513e-05
expensive,6,7,0.11904761904761903,9.490328677197316e-06,2.7035867145097008e-05
palmarosa,2,4,0.0,5.4230449583984666e-06,2.7035552888895932e-05
cathepsin,2,4,0.0,5.4230449583984666e-06,2.7034868844940586e-05
pittcon,1,2,0.0,2.7115224791992333e-06,2.7034592024894364e-05
extractions,2,4,0.0,5.4230449583984666e-06,2.703387706168017e-05
hoor,2,4,0.0,5.4230449583984666e-06,2.703101849467827e-05
azim,2,4,0.0,5.4230449583984666e-06,2.703101849467827e-05
baltica,2,4,0.0,5.4230449583984666e-06,2.7026758111373945e-05
karamata,2,4,0.0,5.4230449583984666e-06,2.702492413354198e-05
bach,2,4,0.0,5.4230449583984666e-06,2.7015586398888016e-05
reorganization,4,9,1.1944444444444444,1.220185115639655e-05,2.7008493052243547e-05
synoptic,4,6,0.16666666666666666,8.1345674375977e-06,2.7001386469702263e-05
mulch,2,4,0.0,5.4230449583984666e-06,2.6990320420266733e-05
secretory,2,4,0.0,5.4230449583984666e-06,2.698816178211887e-05
corporations,2,4,0.0,5.4230449583984666e-06,2.698540710814863e-05
asphaltite,2,4,0.0,5.4230449583984666e-06,2.698342047714747e-05
kazantip,2,4,0.0,5.4230449583984666e-06,2.698108400759633e-05
mytilus,2,4,0.0,5.4230449583984666e-06,2.6981071046485106e-05
taohong,2,4,0.0,5.4230449583984666e-06,2.6978646605668932e-05
rhizophagus,2,4,0.0,5.4230449583984666e-06,2.6969929918618812e-05
synucleinopathie,2,4,0.0,5.4230449583984666e-06,2.6967104305515147e-05
wiener,2,4,0.0,5.4230449583984666e-06,2.6963206060510512e-05
sulu,4,6,0.16666666666666666,8.1345674375977e-06,2.695864887550666e-05
autoclave,3,5,0.13333333333333333,6.778806197998083e-06,2.695528913951588e-05
multitemporal,2,4,0.0,5.4230449583984666e-06,2.695402845365998e-05
torque,4,6,0.16666666666666666,8.1345674375977e-06,2.694747845387193e-05
oxcarbazepine,2,4,0.0,5.4230449583984666e-06,2.6942634403964847e-05
fisch,2,4,0.0,5.4230449583984666e-06,2.693925086114931e-05
prepared,2,4,0.0,5.4230449583984666e-06,2.6937521154316943e-05
anesthesia,2,4,0.0,5.4230449583984666e-06,2.693704775578128e-05
penetrating,2,4,0.0,5.4230449583984666e-06,2.6932543741243083e-05
aldosterone,2,4,0.0,5.4230449583984666e-06,2.6929604339076462e-05
caney,2,4,0.0,5.4230449583984666e-06,2.6929391756351472e-05
hemt,2,4,0.0,5.4230449583984666e-06,2.692790143773586e-05
nanopowder,2,4,0.0,5.4230449583984666e-06,2.692500902491107e-05
moodies,1,2,0.0,2.7115224791992333e-06,2.6924260975344242e-05
ipm,2,4,0.0,5.4230449583984666e-06,2.6924058545522036e-05
zooarchaeology,1,2,0.0,2.7115224791992333e-06,2.6919269243623667e-05
lomonosov,2,4,0.0,5.4230449583984666e-06,2.6916468583668528e-05
embodiment,1,2,0.0,2.7115224791992333e-06,2.6909212491265455e-05
grasses,2,4,0.0,5.4230449583984666e-06,2.6907043198145492e-05
extremotolerant,2,4,0.0,5.4230449583984666e-06,2.6906389866798993e-05
subtle,4,6,0.16666666666666666,8.1345674375977e-06,2.6902278904994905e-05
dhabi,2,4,0.0,5.4230449583984666e-06,2.6900781376671174e-05
ccl,2,4,0.0,5.4230449583984666e-06,2.6900203516151763e-05
arsenopyrite,3,8,1.0833333333333335,1.0846089916796933e-05,2.6899110217972215e-05
mae,6,12,1.0,1.62691348751954e-05,2.689864355772814e-05
gachsaran,2,4,0.0,5.4230449583984666e-06,2.689852858698094e-05
